AlumniID,FirstName,LastName,Email,Gender,Country,City,Department,GraduationYear,EmploymentStatus,Occupation,DonationAmount,EventParticipationCount,Mentorship,Feedback,LastEngagementDate
ALU1844,Christopher,Carpenter,cynthia.myers@gmail.com,Female,Ghana,Muellershire,Computer Science,2021,Unemployed,Software Engineer,0,7,Yes,4,1/6/2025
ALU1845,Robert,Hammond,benjamin.reilly@outlook.com,Female,Ghana,Elizabethborough,Education,2024,Unemployed,Academic Advisor,0,0,Yes,4,8/13/2025
ALU1846,William,Davis,lucas.thompson@gmail.com,Female,Canada,Tapiashire,Business,2021,Unemployed,Business Analyst,0,6,No,2,12/6/2024
ALU1847,Christina,Wilkins,caitlyn.golden@outlook.com,Male,Ghana,Lake Davidbury,Nursing,2023,Employed,Nurse Practitioner,0,7,Yes,3,6/7/2024
ALU1848,Annette,Oliver,michael.phillips@gmail.com,Male,Australia,Robinton,Business,2021,Self-Employed,HR Coordinator,1428.86,0,No,4,1/1/2024
ALU1849,Robin,Burke,kevin.fischer@company.com,Female,Australia,Andrewsbury,Education,2025,Self-Employed,Academic Advisor,0,8,Yes,2,3/2/2024
ALU1850,Stacey,Hood,veronica.powers@gmail.com,Male,Ghana,Michaelfort,Computer Science,2024,Student,Software Engineer,4992.51,10,Yes,1,5/19/2024
ALU1851,Steven,Reid,james.dickerson@company.com,Male,United Kingdom,Tuckerfurt,Engineering,2021,Employed,Automation Engineer,2282.79,6,Yes,3,3/8/2024
ALU1852,Heather,Larson,patrick.hinton@outlook.com,Female,Ghana,South Rebeccashire,Engineering,2022,Student,Mechanical Engineer,0,10,Yes,4,12/13/2024
ALU1853,Joseph,Rodriguez,cynthia.huang@yahoo.com,Female,United States,Pearsonside,Computer Science,2023,Unemployed,Software Engineer,3405.48,10,No,2,10/31/2024
ALU1854,Denise,Boyd,heather.garner@yahoo.com,Female,Canada,Scottborough,Arts,2022,Employed,Multimedia Specialist,1672.71,2,Yes,5,6/2/2024
ALU1855,George,Guzman,clifford.nichols@yahoo.com,Female,Australia,Michaeltown,Business,2021,Unemployed,HR Coordinator,0,4,Yes,5,3/20/2024
ALU1856,Howard,Le,philip.mckenzie@company.com,Male,Ghana,North Andre,Arts,2022,Unemployed,Art Coordinator,966.96,4,No,4,11/28/2023
ALU1857,Lisa,Santiago,david.jenkins@gmail.com,Female,Canada,Port Darlene,Nursing,2021,Employed,Nurse Practitioner,0,10,No,1,8/29/2025
ALU1858,Emily,Jackson,angela.craig@gmail.com,Female,Ghana,Henryborough,Nursing,2023,Employed,Nurse Practitioner,4720.96,4,Yes,2,9/11/2025
ALU1859,Emma,Ellis,brandon.evans@gmail.com,Male,Ghana,North Brianview,Business,2025,Student,Marketing Specialist,0,0,No,2,12/29/2023
ALU1860,Samantha,Chapman,jesse.hall@yahoo.com,Male,United Kingdom,New Cynthia,Engineering,2022,Self-Employed,Mechanical Engineer,0,6,No,3,6/8/2024
ALU1861,Michelle,West,kevin.powell@yahoo.com,Male,United States,Stephensville,Nursing,2021,Self-Employed,Clinical Assistant,0,9,Yes,1,11/2/2024
ALU1862,Juan,Cordova,amy.johnson@company.com,Male,Canada,Buchananview,Business,2023,Self-Employed,HR Coordinator,1803.5,0,Yes,2,7/28/2025
ALU1863,Amanda,Robinson,susan.bailey@yahoo.com,Male,United States,Lake Joshuafurt,Nursing,2022,Student,Clinical Assistant,0,3,No,5,8/19/2025
ALU1864,Michelle,Cherry,crystal.barry@gmail.com,Female,Canada,Stephaniestad,Computer Science,2020,Unemployed,Software Engineer,0,8,Yes,3,5/14/2024
ALU1865,Eric,Ortiz,terri.benson@yahoo.com,Female,United Kingdom,South Nicoleburgh,Engineering,2023,Self-Employed,Civil Engineer,3742.7,1,No,2,3/9/2025
ALU1866,Gabriel,White,rachel.flores@company.com,Female,United Kingdom,North Stephenhaven,Education,2022,Unemployed,Teacher,2572.86,1,No,5,7/12/2024
ALU1867,Amanda,Medina,richard.chandler@company.com,Female,Ghana,Jimmyshire,Education,2024,Self-Employed,Academic Advisor,0,8,Yes,5,3/16/2024
ALU1868,Samuel,Newman,ernest.collins@company.com,Female,Australia,North Lisa,Computer Science,2021,Unemployed,Software Engineer,1827.56,1,No,1,10/23/2024
ALU1869,Stephanie,Diaz,patricia.miller@outlook.com,Male,United Kingdom,Port Patrickfurt,Business,2023,Unemployed,HR Coordinator,0,9,Yes,4,9/7/2025
ALU1870,Kimberly,Cox,christopher.evans@gmail.com,Female,United Kingdom,East Marie,Computer Science,2023,Student,Software Engineer,0,0,Yes,1,10/5/2024
ALU1871,Ruben,Foster,rebecca.hinton@gmail.com,Male,Australia,Colleenstad,Education,2025,Unemployed,Curriculum Developer,1756.43,0,Yes,1,9/17/2025
ALU1872,Darren,Buchanan,catherine.martin@company.com,Male,Australia,Kaitlynberg,Arts,2021,Employed,Art Coordinator,0,3,No,2,7/24/2025
ALU1873,Joanna,Esparza,lori.patton@outlook.com,Male,Ghana,West Linda,Education,2022,Student,Teacher,837.74,2,No,4,3/12/2025
ALU1874,Melissa,Scott,jessica.garcia@yahoo.com,Female,Canada,Reneeshire,Arts,2023,Employed,Graphic Designer,0,3,No,1,5/9/2025
ALU1875,Daniel,Lee,luke.rivera@yahoo.com,Female,United Kingdom,South Christopherburgh,Arts,2020,Unemployed,Multimedia Specialist,1088.63,4,No,4,2/8/2024
ALU1876,Shelley,Hall,scott.martin@company.com,Female,United States,Carterchester,Education,2024,Employed,Curriculum Developer,2689.2,4,Yes,3,12/26/2024
ALU1877,Kyle,Jordan,melanie.beck@company.com,Male,United States,Gibsonville,Nursing,2023,Unemployed,Clinical Assistant,0,6,Yes,3,9/14/2025
ALU1878,William,Watson,denise.bell@company.com,Male,Canada,West George,Business,2023,Student,Marketing Specialist,0,9,No,5,6/20/2025
ALU1879,Kristen,Brown,shawn.rangel@outlook.com,Male,United States,Smithview,Education,2025,Unemployed,Academic Advisor,3643.3,5,No,4,3/22/2025
ALU1880,Nicole,Roberts,kevin.green@yahoo.com,Male,Australia,Lake Joseph,Engineering,2025,Student,Automation Engineer,0,7,Yes,1,7/5/2024
ALU1881,Jill,Fields,gregory.ashley@outlook.com,Female,Canada,Port Aliceport,Engineering,2022,Unemployed,Civil Engineer,4783.63,2,No,1,7/15/2024
ALU1882,Lori,Roberts,elizabeth.ramirez@outlook.com,Female,United States,North Annatown,Nursing,2023,Self-Employed,Registered Nurse,0,7,No,1,12/31/2023
ALU1883,Brittany,Grant,lucas.branch@outlook.com,Male,Canada,Lake Andrew,Computer Science,2020,Employed,IT Support Specialist,761.66,8,Yes,4,3/14/2024
ALU1884,Thomas,Mccarty,anthony.carter@outlook.com,Female,Australia,West Coryberg,Education,2025,Student,Curriculum Developer,0,7,No,4,3/13/2025
ALU1885,Bruce,Long,justin.smith@gmail.com,Male,Australia,South Terrishire,Business,2020,Student,HR Coordinator,0,3,No,4,6/18/2024
ALU1886,Stacey,Rivera,emily.douglas@gmail.com,Male,United States,Jessicaborough,Nursing,2023,Employed,Nurse Practitioner,0,10,No,5,4/5/2025
ALU1887,Ashley,Kelly,lori.ortiz@outlook.com,Male,Ghana,New Eric,Arts,2023,Student,Multimedia Specialist,4390.58,6,No,5,4/5/2024
ALU1888,Kyle,Sloan,brian.lloyd@outlook.com,Male,United States,Brendaland,Education,2020,Unemployed,Curriculum Developer,0,0,Yes,1,5/18/2024
ALU1889,Chloe,Morales,jamie.osborne@outlook.com,Female,Australia,Port Kayleeburgh,Nursing,2023,Unemployed,Nurse Practitioner,4989.3,2,Yes,1,2/11/2024
ALU1890,Jennifer,Taylor,jeanne.huerta@outlook.com,Male,Ghana,Deleonchester,Education,2021,Self-Employed,Academic Advisor,1099.43,6,Yes,5,12/15/2024
ALU1891,Ronald,Greer,austin.ballard@company.com,Female,Ghana,South Bradfurt,Engineering,2021,Employed,Civil Engineer,0,8,No,5,2/25/2025
ALU1892,Karen,Serrano,stacey.collins@company.com,Male,Canada,Port Markmouth,Business,2021,Student,Business Analyst,0,3,No,1,12/1/2023
ALU1893,Kathleen,Jones,michael.sandoval@gmail.com,Female,Ghana,East Lori,Education,2022,Self-Employed,Teacher,3767.97,5,Yes,4,5/21/2024
ALU1894,William,Brown,christine.scott@gmail.com,Male,United Kingdom,South Lindsay,Business,2021,Self-Employed,Business Analyst,0,10,No,1,8/16/2025
ALU1895,Andrew,Nguyen,lindsay.hale@yahoo.com,Male,Ghana,Port Kimberlyshire,Nursing,2021,Student,Nurse Practitioner,0,3,No,4,8/22/2024
ALU1896,Samantha,Davis,spencer.perez@company.com,Female,Ghana,Lynchland,Education,2020,Student,Academic Advisor,3896.62,7,No,2,9/8/2024
ALU1897,Joshua,Gonzalez,antonio.alexander@company.com,Male,Ghana,New Christopherside,Nursing,2021,Self-Employed,Clinical Assistant,0,10,No,2,3/17/2025
ALU1898,Catherine,Hall,jennifer.avila@outlook.com,Female,Ghana,Bryantfurt,Nursing,2023,Unemployed,Nurse Practitioner,0,3,Yes,3,4/8/2025
ALU1899,Amanda,Robbins,jonathan.blake@outlook.com,Male,Ghana,Lake Diana,Engineering,2023,Self-Employed,Automation Engineer,849.92,3,Yes,1,12/20/2023
ALU1900,Laura,Collins,emily.thomas@yahoo.com,Female,Ghana,Schwartzmouth,Education,2025,Student,Academic Advisor,0,6,Yes,3,6/8/2025
ALU1901,Curtis,Nguyen,austin.clark@yahoo.com,Male,Ghana,Frankshire,Arts,2024,Student,Graphic Designer,0,8,Yes,1,5/7/2025
ALU1902,Willie,Hardy,cindy.perkins@company.com,Male,Australia,Lake Frankmouth,Nursing,2021,Student,Nurse Practitioner,3966.55,0,No,3,8/16/2025
ALU1903,Tiffany,Zuniga,brianna.saunders@yahoo.com,Female,Australia,Port John,Computer Science,2020,Employed,Data Analyst,0,3,Yes,1,2/18/2024
ALU1904,Ronald,Nguyen,dustin.moore@yahoo.com,Male,Ghana,Alexandriaborough,Arts,2024,Unemployed,Graphic Designer,0,6,Yes,1,11/10/2024
ALU1905,Robert,Carter,raymond.miller@outlook.com,Male,United States,South Johnton,Computer Science,2024,Employed,Software Engineer,808.6,10,Yes,1,12/25/2024
ALU1906,Makayla,Elliott,zachary.benson@gmail.com,Male,United States,South Bryanshire,Arts,2024,Employed,Art Coordinator,2202.57,1,Yes,2,4/17/2024
ALU1907,Michelle,Johnson,jennifer.johnson@yahoo.com,Male,United States,Lake Isaacberg,Education,2021,Unemployed,Teacher,0,1,No,1,4/6/2024
ALU1908,Daniel,Wright,suzanne.shaffer@company.com,Female,Ghana,Jessicaside,Computer Science,2022,Unemployed,Software Engineer,0,1,No,4,9/26/2024
ALU1909,Timothy,Mendez,michael.glover@company.com,Male,Canada,Sarahtown,Nursing,2024,Self-Employed,Clinical Assistant,2491.72,0,Yes,4,7/1/2024
ALU1910,Jennifer,Carter,alyssa.reyes@outlook.com,Female,Canada,East Ashleymouth,Nursing,2024,Self-Employed,Registered Nurse,0,8,Yes,2,10/5/2025
ALU1911,Emily,Huff,daniel.taylor@gmail.com,Male,Australia,Ramirezborough,Engineering,2022,Self-Employed,Automation Engineer,0,7,Yes,3,1/5/2024
ALU1912,Samantha,Turner,michael.clark@company.com,Male,Australia,Jonesport,Engineering,2025,Unemployed,Automation Engineer,1711.99,6,Yes,5,8/5/2024
ALU1913,Catherine,Watkins,stephanie.fry@outlook.com,Male,United States,Alvaradoton,Arts,2024,Student,Multimedia Specialist,0,0,No,3,2/11/2024
ALU1914,Mike,Lowe,jamie.erickson@yahoo.com,Male,Ghana,Port Justin,Business,2023,Employed,Marketing Specialist,0,7,No,4,3/30/2025
ALU1915,Sarah,Curry,michael.kelley@yahoo.com,Female,Canada,Jessicaberg,Arts,2022,Unemployed,Art Coordinator,0,6,No,1,9/12/2024
ALU1916,Nina,Peters,andre.lee@company.com,Male,Ghana,Williamburgh,Education,2022,Employed,Academic Advisor,0,5,No,3,9/2/2025
ALU1917,Jordan,Hood,dorothy.johnson@outlook.com,Male,United Kingdom,Port Edward,Computer Science,2025,Employed,IT Support Specialist,2284.12,3,Yes,3,6/24/2024
ALU1918,Lisa,Shelton,ryan.rivera@gmail.com,Male,United Kingdom,Brewershire,Arts,2020,Employed,Art Coordinator,4321.15,4,No,4,12/13/2024
ALU1919,Tara,Cohen,jeremy.johnson@gmail.com,Male,United Kingdom,Jasonfurt,Business,2024,Self-Employed,HR Coordinator,0,1,No,1,2/21/2025
ALU1920,Karen,Bautista,eileen.myers@outlook.com,Male,Canada,Taylorville,Nursing,2020,Student,Nurse Practitioner,0,4,No,5,5/27/2024
ALU1921,Shawn,Washington,kent.myers@outlook.com,Female,Canada,Sherrytown,Arts,2020,Employed,Art Coordinator,0,6,Yes,4,3/5/2024
ALU1922,Wesley,Chambers,ashley.baird@yahoo.com,Female,Ghana,Port Melissa,Nursing,2025,Employed,Clinical Assistant,0,2,Yes,1,1/16/2025
ALU1923,Sophia,Beasley,cody.kramer@gmail.com,Male,Ghana,Joannemouth,Engineering,2023,Self-Employed,Civil Engineer,0,9,Yes,1,7/9/2024
ALU1924,Roy,Perkins,amy.tucker@company.com,Male,Ghana,Wellsmouth,Business,2020,Self-Employed,HR Coordinator,0,10,No,3,6/8/2024
ALU1925,Aaron,Anderson,mandy.reynolds@yahoo.com,Male,United Kingdom,New Anthony,Nursing,2024,Self-Employed,Clinical Assistant,0,3,Yes,2,4/10/2025
ALU1926,Christina,Farmer,david.kim@company.com,Female,United States,Sweeneyview,Engineering,2020,Unemployed,Automation Engineer,462.93,5,Yes,2,12/2/2023
ALU1927,Robin,Nicholson,angela.riley@outlook.com,Male,Ghana,West Scottville,Business,2025,Self-Employed,HR Coordinator,0,1,No,3,2/22/2024
ALU1928,Elizabeth,Lutz,tonya.davis@company.com,Female,United Kingdom,Perryfurt,Nursing,2025,Student,Clinical Assistant,0,3,Yes,3,3/20/2025
ALU1929,Mary,Hartman,antonio.pearson@gmail.com,Male,Ghana,South Valerie,Nursing,2023,Self-Employed,Clinical Assistant,0,2,Yes,2,4/30/2025
ALU1930,Regina,Bray,julie.pennington@outlook.com,Male,United States,West Brianastad,Nursing,2022,Employed,Registered Nurse,1087.88,9,No,2,2/5/2024
ALU1931,Matthew,Turner,nancy.garcia@yahoo.com,Male,Canada,Coreyborough,Education,2025,Employed,Teacher,843.48,8,No,1,3/4/2025
ALU1932,Jason,Bradley,sara.bautista@company.com,Male,Canada,Lake Scottport,Engineering,2023,Employed,Civil Engineer,0,2,No,5,11/8/2023
ALU1933,Cameron,Bowman,kristy.butler@yahoo.com,Male,United States,Tiffanyton,Engineering,2021,Self-Employed,Automation Engineer,0,2,Yes,5,1/15/2025
ALU1934,Whitney,Richardson,jeffrey.lambert@gmail.com,Female,Canada,Rayshire,Business,2022,Unemployed,Business Analyst,0,2,Yes,5,2/15/2025
ALU1935,Sherry,Smith,amy.barnes@outlook.com,Female,Australia,Port Robinland,Engineering,2021,Self-Employed,Automation Engineer,2073.27,10,Yes,3,7/12/2024
ALU1936,Krystal,Livingston,amber.marsh@gmail.com,Male,United States,Jenniferview,Computer Science,2025,Student,Software Engineer,0,10,Yes,1,6/21/2024
ALU1937,Ronald,Mckinney,david.harrison@yahoo.com,Male,Ghana,Port Derekfort,Nursing,2025,Employed,Registered Nurse,0,7,Yes,1,8/19/2024
ALU1938,Sarah,Spears,heather.yoder@gmail.com,Male,United Kingdom,North Josephton,Nursing,2024,Unemployed,Clinical Assistant,0,9,No,5,8/1/2025
ALU1939,Vernon,Sawyer,jose.reilly@yahoo.com,Male,United Kingdom,Marthaton,Engineering,2022,Student,Mechanical Engineer,1549.57,5,No,5,10/22/2025
ALU1940,Robert,Arnold,leah.wallace@company.com,Male,Ghana,North Jacqueline,Computer Science,2021,Student,Software Engineer,0,10,No,2,12/30/2023
ALU1941,Terrance,Thompson,lee.jones@gmail.com,Female,United States,Lake Jamiefort,Education,2021,Employed,Curriculum Developer,0,9,No,2,12/31/2024
ALU1942,Stacey,Wright,richard.alvarado@outlook.com,Male,United Kingdom,North Lauren,Engineering,2022,Employed,Automation Engineer,0,7,No,2,6/6/2024
ALU1943,Spencer,Alvarez,katie.harrington@gmail.com,Female,United States,East Brycestad,Computer Science,2022,Employed,IT Support Specialist,0,3,Yes,5,3/3/2025
ALU1944,Timothy,Bailey,justin.whitney@outlook.com,Female,Ghana,New Stephanie,Arts,2025,Student,Multimedia Specialist,3001.1,0,Yes,5,1/28/2024
ALU1945,Theodore,Kennedy,alyssa.wright@gmail.com,Female,Australia,North James,Engineering,2025,Employed,Mechanical Engineer,0,8,Yes,3,1/5/2024
ALU1946,Michelle,Anderson,garrett.cunningham@outlook.com,Male,United States,North Angelabury,Nursing,2024,Self-Employed,Nurse Practitioner,0,8,No,5,12/18/2024
ALU1947,Laura,Moreno,marissa.davis@company.com,Male,United States,Lake Alexandria,Business,2023,Self-Employed,Business Analyst,0,5,Yes,3,12/5/2023
ALU1948,Matthew,Lara,ashley.howard@company.com,Male,Ghana,South Johnstad,Engineering,2022,Unemployed,Civil Engineer,0,1,Yes,4,10/3/2024
ALU1949,Michael,Owens,james.welch@company.com,Female,United States,South Brandon,Education,2024,Student,Academic Advisor,714.38,7,No,4,9/22/2025
ALU1950,Samuel,Aguilar,amy.johnson@gmail.com,Male,Australia,Staceyside,Education,2024,Student,Academic Advisor,3360.78,5,No,3,4/3/2025
ALU1951,David,Foster,jacob.watson@yahoo.com,Female,Australia,Autumnside,Computer Science,2020,Unemployed,Data Analyst,1301,1,Yes,3,1/6/2024
ALU1952,Lauren,Walker,haley.woods@outlook.com,Male,Canada,Michaelmouth,Engineering,2023,Unemployed,Automation Engineer,0,8,Yes,5,4/15/2025
ALU1953,Mark,Berry,steven.hudson@outlook.com,Female,Ghana,East Kimberlyside,Computer Science,2025,Self-Employed,IT Support Specialist,548.62,4,Yes,5,5/1/2024
ALU1954,Glen,Stanley,cristina.smith@gmail.com,Male,United Kingdom,South Loganborough,Computer Science,2023,Employed,Data Analyst,0,4,Yes,1,1/30/2024
ALU1955,Margaret,Gonzalez,dennis.hanna@yahoo.com,Female,Canada,Kevinfurt,Nursing,2023,Self-Employed,Registered Nurse,0,1,Yes,4,10/6/2024
ALU1956,Allison,Rivas,deborah.mata@company.com,Male,United Kingdom,Waltersstad,Engineering,2023,Student,Civil Engineer,0,9,Yes,5,6/22/2024
ALU1957,John,Perez,megan.bowen@yahoo.com,Male,Ghana,Davismouth,Nursing,2022,Employed,Registered Nurse,3682.13,0,Yes,4,4/30/2025
ALU1958,Suzanne,Morris,sharon.rhodes@yahoo.com,Male,Ghana,Dianeport,Education,2022,Employed,Curriculum Developer,4534.88,8,Yes,3,9/24/2025
ALU1959,April,Farrell,katie.hall@outlook.com,Female,Ghana,Sandraview,Engineering,2024,Unemployed,Civil Engineer,0,7,Yes,5,8/1/2025
ALU1960,Kiara,Ruiz,robert.velasquez@company.com,Female,United States,Claudiaside,Computer Science,2024,Self-Employed,Data Analyst,0,9,No,5,12/4/2024
ALU1961,Luis,Thomas,sean.richardson@outlook.com,Female,Ghana,South Laurie,Education,2024,Unemployed,Curriculum Developer,4637.53,3,Yes,1,6/14/2025
ALU1962,Chase,Clark,eric.hill@outlook.com,Female,United Kingdom,West Andrewland,Arts,2021,Unemployed,Art Coordinator,0,7,No,2,6/12/2025
ALU1963,Alexis,Hall,stephen.elliott@company.com,Female,United States,Lake Melissaside,Education,2025,Student,Teacher,0,2,Yes,4,4/15/2024
ALU1964,Brian,Bradford,cristian.benson@gmail.com,Male,Ghana,Port Dawnfort,Computer Science,2024,Self-Employed,IT Support Specialist,0,2,No,1,10/4/2025
ALU1965,Larry,Smith,troy.zimmerman@gmail.com,Female,United Kingdom,West Robin,Nursing,2021,Student,Nurse Practitioner,0,5,Yes,1,7/5/2025
ALU1966,Jonathan,Blackburn,linda.wise@gmail.com,Female,United Kingdom,Markberg,Nursing,2021,Unemployed,Registered Nurse,0,6,No,3,11/1/2024
ALU1967,Rebecca,Brown,david.horn@gmail.com,Female,Australia,West Anthony,Arts,2021,Unemployed,Multimedia Specialist,835.15,2,No,4,8/23/2024
ALU1968,Cynthia,Davis,lisa.fields@gmail.com,Male,United States,Lake Mary,Nursing,2025,Self-Employed,Nurse Practitioner,0,9,Yes,1,1/30/2025
ALU1969,Kent,Weaver,chelsea.simpson@yahoo.com,Female,United Kingdom,West Jose,Engineering,2025,Self-Employed,Civil Engineer,0,5,No,2,3/1/2025
ALU1970,Terri,Wang,zachary.marquez@gmail.com,Female,United States,South Janet,Engineering,2022,Self-Employed,Civil Engineer,0,8,Yes,1,6/22/2024
ALU1971,Michael,Johnson,tony.garcia@outlook.com,Male,Canada,Jasonfort,Education,2020,Self-Employed,Curriculum Developer,0,10,Yes,5,9/4/2024
ALU1972,Michelle,Vargas,shannon.ballard@outlook.com,Female,Australia,Halefurt,Business,2021,Employed,Marketing Specialist,0,5,Yes,3,1/3/2024
ALU1973,Barbara,Jones,tyler.bennett@yahoo.com,Female,Australia,Port Jaredfurt,Computer Science,2024,Unemployed,Software Engineer,0,8,No,5,7/19/2025
ALU1974,Matthew,Suarez,spencer.lee@gmail.com,Male,Ghana,North Nicholas,Computer Science,2023,Self-Employed,Data Analyst,0,2,No,3,11/18/2023
ALU1975,Sarah,Baldwin,michael.cole@gmail.com,Female,Canada,East Elizabeth,Business,2020,Student,Business Analyst,0,3,Yes,1,2/18/2025
ALU1976,Dawn,Strickland,kimberly.lloyd@gmail.com,Male,Australia,North Stacyberg,Computer Science,2025,Self-Employed,Data Analyst,713.16,1,No,1,1/3/2025
ALU1977,Sheila,Martin,joseph.moreno@yahoo.com,Male,Canada,North Sarahmouth,Computer Science,2023,Student,Data Analyst,0,7,No,3,1/16/2024
ALU1978,Michael,Oliver,janet.williams@company.com,Female,Canada,East David,Education,2024,Self-Employed,Academic Advisor,3768.97,7,No,5,6/3/2024
ALU1979,Nathan,Thompson,cindy.jones@company.com,Female,Australia,North Jessehaven,Nursing,2020,Employed,Registered Nurse,0,10,No,1,3/8/2025
ALU1980,Stephanie,Montgomery,mark.mcneil@yahoo.com,Female,Canada,Kirkview,Business,2021,Unemployed,HR Coordinator,0,2,No,1,3/25/2025
ALU1981,Steven,Bates,jane.gardner@gmail.com,Female,Ghana,Abigailburgh,Computer Science,2024,Employed,Software Engineer,0,5,Yes,1,12/9/2024
ALU1982,Stephen,Stewart,dawn.mitchell@yahoo.com,Female,United States,South Kennethbury,Education,2022,Employed,Curriculum Developer,2134.82,1,No,1,3/22/2025
ALU1983,Mark,Benton,garrett.cruz@outlook.com,Female,United States,Port Cassandrabury,Computer Science,2023,Unemployed,Data Analyst,2902.23,10,Yes,5,5/14/2025
ALU1984,Amanda,Simmons,tammy.dyer@gmail.com,Male,Australia,Lake Eric,Business,2024,Self-Employed,Marketing Specialist,0,0,Yes,4,11/1/2024
ALU1985,Mark,Roberts,daniel.pacheco@outlook.com,Male,United States,North Sophia,Arts,2023,Student,Graphic Designer,0,8,Yes,1,12/27/2024
ALU1986,Katherine,Kennedy,brett.barker@company.com,Female,United Kingdom,Lawsonmouth,Business,2020,Employed,Business Analyst,0,3,No,3,9/27/2025
